mid,date,venue,,batting_team,bowling_team,striker,non_striker,bowler,runs,wickets,ball,runs_last_5,wickets_last_5,total
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,WP Saha,B Sai Sudharsan,K Rabada,34,1,3.4,34,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,WP Saha,B Sai Sudharsan,K Rabada,34,2,3.5,34,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,B Sai Sudharsan,K Rabada,34,2,3.6,34,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,HH Pandya,Sandeep Sharma,34,2,4.1,34,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,HH Pandya,Sandeep Sharma,35,2,4.2,35,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,HH Pandya,Sandeep Sharma,35,2,4.3,35,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,HH Pandya,Sandeep Sharma,35,2,4.4,35,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,HH Pandya,Sandeep Sharma,37,2,4.5,37,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,HH Pandya,Sandeep Sharma,38,2,4.6,38,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,B Sai Sudharsan,Sandeep Sharma,38,2,4.7,38,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,HH Pandya,Arshdeep Singh,39,2,5.1,35,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,B Sai Sudharsan,Arshdeep Singh,40,2,5.2,36,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,B Sai Sudharsan,Arshdeep Singh,40,2,5.3,36,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,B Sai Sudharsan,Arshdeep Singh,40,2,5.4,36,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,B Sai Sudharsan,Arshdeep Singh,40,2,5.5,36,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,B Sai Sudharsan,Arshdeep Singh,41,2,5.6,37,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,HH Pandya,Arshdeep Singh,42,2,5.7,34,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,HH Pandya,R Dhawan,43,2,6.1,31,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,HH Pandya,R Dhawan,44,2,6.2,32,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,B Sai Sudharsan,R Dhawan,44,3,6.3,31,3,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,R Dhawan,44,3,6.4,27,3,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,R Dhawan,44,3,6.5,27,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,R Dhawan,45,3,6.6,24,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,R Dhawan,46,3,6.7,25,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,LS Livingstone,46,3,7.1,25,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,LS Livingstone,47,3,7.2,26,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,LS Livingstone,47,3,7.3,25,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,LS Livingstone,47,3,7.4,25,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,LS Livingstone,49,3,7.5,23,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,LS Livingstone,50,3,7.6,22,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,R Dhawan,52,3,8.1,18,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,R Dhawan,53,3,8.2,19,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,R Dhawan,53,3,8.3,19,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,R Dhawan,54,3,8.4,20,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,R Dhawan,55,3,8.5,20,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,R Dhawan,56,3,8.6,21,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,RD Chahar,56,3,9.1,21,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,RD Chahar,58,3,9.2,21,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,RD Chahar,58,3,9.3,20,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,LS Livingstone,60,3,9.4,22,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,LS Livingstone,61,3,9.5,22,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,LS Livingstone,62,3,9.6,22,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,Sandeep Sharma,63,3,10.1,23,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,Sandeep Sharma,63,3,10.2,23,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,Sandeep Sharma,64,3,10.3,24,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,Sandeep Sharma,65,3,10.4,24,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,Sandeep Sharma,65,3,10.5,23,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,Sandeep Sharma,66,3,10.6,23,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,DA Miller,LS Livingstone,67,3,11.1,23,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,LS Livingstone,67,4,11.2,23,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,LS Livingstone,68,4,11.3,24,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,LS Livingstone,72,4,11.4,28,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,LS Livingstone,73,4,11.5,28,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,LS Livingstone,73,4,11.6,27,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,R Dhawan,74,4,12.1,28,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,R Dhawan,76,4,12.2,29,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,R Dhawan,80,4,12.3,33,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,R Dhawan,81,4,12.4,34,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,R Dhawan,81,4,12.5,32,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,R Dhawan,82,4,12.6,32,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,R Dhawan,83,4,12.7,31,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,RD Chahar,83,4,13.1,30,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,RD Chahar,84,4,13.2,31,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,RD Chahar,85,4,13.3,31,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,RD Chahar,89,4,13.4,34,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,RD Chahar,90,4,13.5,34,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,RD Chahar,92,4,13.6,36,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,R Dhawan,93,4,14.1,35,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,R Dhawan,94,4,14.2,36,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,R Dhawan,95,4,14.3,35,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,R Dhawan,96,4,14.4,35,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,R Dhawan,96,4,14.5,34,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,R Dhawan,97,4,14.6,34,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,R Dhawan,101,4,14.7,35,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,Arshdeep Singh,102,4,15.1,35,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,Arshdeep Singh,103,4,15.2,35,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,Arshdeep Singh,107,4,15.3,39,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,Arshdeep Singh,108,4,15.4,39,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,Arshdeep Singh,109,4,15.5,39,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,R Tewatia,Arshdeep Singh,111,4,15.6,41,0,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,K Rabada,112,4,16.1,41,0,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,K Rabada,113,4,16.2,38,0,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,K Rabada,115,4,16.3,39,0,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,B Sai Sudharsan,K Rabada,115,5,16.4,39,1,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,Rashid Khan,B Sai Sudharsan,K Rabada,115,6,16.5,38,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,PJ Sangwan,B Sai Sudharsan,K Rabada,115,6,16.6,36,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,PJ Sangwan,B Sai Sudharsan,K Rabada,115,6,16.7,32,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,PJ Sangwan,B Sai Sudharsan,K Rabada,116,6,16.8,32,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,PJ Sangwan,B Sai Sudharsan,K Rabada,117,6,16.9,33,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,PJ Sangwan,B Sai Sudharsan,Arshdeep Singh,118,6,17.1,33,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,PJ Sangwan,Arshdeep Singh,124,6,17.2,38,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,PJ Sangwan,Arshdeep Singh,125,6,17.3,39,2,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,PJ Sangwan,B Sai Sudharsan,Arshdeep Singh,125,7,17.4,38,3,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,LH Ferguson,B Sai Sudharsan,Arshdeep Singh,126,7,17.5,38,3,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,LH Ferguson,Arshdeep Singh,128,7,17.6,36,3,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,LH Ferguson,B Sai Sudharsan,K Rabada,132,7,18.1,39,3,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,LH Ferguson,B Sai Sudharsan,K Rabada,132,8,18.2,37,4,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,AS Joseph,B Sai Sudharsan,K Rabada,132,8,18.3,36,4,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,AS Joseph,B Sai Sudharsan,K Rabada,133,8,18.4,36,4,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,AS Joseph,K Rabada,134,8,18.5,36,4,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,AS Joseph,B Sai Sudharsan,K Rabada,135,8,18.6,36,4,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,AS Joseph,B Sai Sudharsan,Arshdeep Singh,136,8,19.1,37,4,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,AS Joseph,Arshdeep Singh,137,8,19.2,37,4,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,AS Joseph,B Sai Sudharsan,Arshdeep Singh,138,8,19.3,37,4,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,AS Joseph,Arshdeep Singh,140,8,19.4,38,4,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,AS Joseph,Arshdeep Singh,141,8,19.5,42,4,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,AS Joseph,Arshdeep Singh,143,8,19.6,38,4,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,AS Joseph,Arshdeep Singh,143,8,19.7,38,4,143
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,JM Bairstow,S Dhawan,Mohammed Shami,0,0,0.1,0,4,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,JM Bairstow,S Dhawan,Mohammed Shami,0,0,0.2,0,4,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,JM Bairstow,S Dhawan,Mohammed Shami,0,0,0.3,0,4,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,JM Bairstow,S Dhawan,Mohammed Shami,1,0,0.4,1,4,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,JM Bairstow,Mohammed Shami,1,0,0.5,1,4,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,JM Bairstow,Mohammed Shami,2,0,0.6,2,3,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,JM Bairstow,PJ Sangwan,6,0,1.1,6,2,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,JM Bairstow,PJ Sangwan,10,0,1.2,10,2,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,JM Bairstow,PJ Sangwan,10,0,1.3,10,2,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,JM Bairstow,PJ Sangwan,10,0,1.4,10,2,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,JM Bairstow,PJ Sangwan,10,0,1.5,10,2,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,JM Bairstow,PJ Sangwan,10,0,1.6,10,2,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,JM Bairstow,S Dhawan,Mohammed Shami,10,0,2.1,10,2,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,JM Bairstow,S Dhawan,Mohammed Shami,10,1,2.2,10,3,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,Mohammed Shami,10,1,2.3,10,2,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,Mohammed Shami,14,1,2.4,14,2,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,Mohammed Shami,14,1,2.5,14,2,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,Mohammed Shami,18,1,2.6,18,2,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,AS Joseph,18,1,3.1,18,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,AS Joseph,18,1,3.2,18,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,AS Joseph,19,1,3.3,19,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,AS Joseph,20,1,3.4,20,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,AS Joseph,26,1,3.5,26,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,AS Joseph,30,1,3.6,30,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,Mohammed Shami,31,1,4.1,31,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,Mohammed Shami,31,1,4.2,31,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,Mohammed Shami,31,1,4.3,31,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,Mohammed Shami,31,1,4.4,31,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,Mohammed Shami,31,1,4.5,31,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,Mohammed Shami,35,1,4.6,31,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,LH Ferguson,36,1,5.1,36,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,LH Ferguson,37,1,5.2,37,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,LH Ferguson,37,1,5.3,37,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,LH Ferguson,37,1,5.4,36,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,LH Ferguson,41,1,5.5,40,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,LH Ferguson,41,1,5.6,39,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,LH Ferguson,43,1,5.7,37,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,PJ Sangwan,47,1,6.1,37,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,PJ Sangwan,51,1,6.2,41,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,PJ Sangwan,52,1,6.3,42,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,PJ Sangwan,56,1,6.4,46,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,PJ Sangwan,57,1,6.5,47,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,PJ Sangwan,58,1,6.6,48,1,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,Rashid Khan,58,1,7.1,48,0,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,Rashid Khan,59,1,7.2,49,0,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,Rashid Khan,60,1,7.3,46,0,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,PBB Rajapaksa,S Dhawan,Rashid Khan,61,1,7.4,47,0,145
1,03-05-2022,"Dr DY Patil Sports Academy, Mumbai",,Punjab Kings,Gujarat Titans,S Dhawan,PBB Rajapaksa,Rashid Khan,62,1,7.5,44,0,145
