mid ,date ,venue,bat_team,bow_team,batsman,bowler,runs,wickets,overs,runs_last5,wickets_last 5,striker,nonstriker,total
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,David Miller,Avesh Khan,186,2,16.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Avesh Khan,188,2,16.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Avesh Khan,192,2,16.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Avesh Khan,193,2,16.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,David Miller,Avesh Khan,194,2,16.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,David Miller,Yash Thakur,195,2,17.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Yash Thakur,196,2,17.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,David Miller,Yash Thakur,196,2,17.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,David Miller,Yash Thakur,200,2,17.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,David Miller,Yash Thakur,201,2,17.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Yash Thakur,202,2,17.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Avesh Khan,203,2,18.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,David Miller,Avesh Khan,204,2,18.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Avesh Khan,205,2,18.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,David Miller,Avesh Khan,211,2,18.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,David Miller,Avesh Khan,213,2,18.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,David Miller,Avesh Khan,213,2,18.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Yash Thakur,219,2,19.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Yash Thakur,219,2,19.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Yash Thakur,221,2,19.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Yash Thakur,222,2,19.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,David Miller,Yash Thakur,226,2,19.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,David Miller,Yash Thakur,227,2,19.6,,,,,227
,,,,,,,,,,,,,,
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,saha,Bhuvaneshwar Kumar,0,0,0.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,saha,Bhuvaneshwar Kumar,0,0,0.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,saha,Bhuvaneshwar Kumar,0,1,0.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Bhuvaneshwar Kumar,1,1,0.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Bhuvaneshwar Kumar,4,1,0.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Bhuvaneshwar Kumar,5,1,0.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,5,1,1.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,6,1,1.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,10,1,1.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,10,1,1.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,10,1,1.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,11,1,1.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,11,1,1.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,12,1,1.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,17,1,1.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,17,1,1.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Bhuvaneshwar Kumar,21,1,2.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Bhuvaneshwar Kumar,24,1,2.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Bhuvaneshwar Kumar,27,1,2.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Bhuvaneshwar Kumar,27,1,2.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Bhuvaneshwar Kumar,28,1,2.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Bhuvaneshwar Kumar,32,1,2.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Fazalhaq Farooqi,32,1,3.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Fazalhaq Farooqi,34,1,3.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Fazalhaq Farooqi,38,1,3.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Fazalhaq Farooqi,42,1,3.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Fazalhaq Farooqi,48,1,3.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Fazalhaq Farooqi,50,1,3.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,51,1,4.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Macro Jansen,52,1,4.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,53,1,4.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Macro Jansen,53,1,4.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Macro Jansen,53,1,4.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Macro Jansen,55,1,4.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,T Natarajan,55,1,5.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,T Natarajan,59,1,5.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,T Natarajan,60,1,5.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,T Natarajan,60,1,5.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,T Natarajan,64,1,5.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,T Natarajan,65,1,5.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markram,66,1,6.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Markram,67,1,6.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markram,69,1,6.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markram,73,1,6.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markram,77,1,6.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markram,78,1,6.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markande,82,1,7.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markande,86,1,7.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markande,87,1,7.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Markande,88,1,7.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markande,88,1,7.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markande,89,1,7.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Fazalhaq Farooqi,89,1,8.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Fazalhaq Farooqi,90,1,8.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Fazalhaq Farooqi,91,1,8.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Fazalhaq Farooqi,93,1,8.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Fazalhaq Farooqi,94,1,8.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Fazalhaq Farooqi,95,1,8.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Markande,96,1,9.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markande,97,1,9.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Markande,97,1,9.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Markande,98,1,9.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markande,99,1,9.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Markande,103,1,9.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Macro Jansen,103,1,10.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Macro Jansen,104,1,10.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,111,1,10.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,112,1,10.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,116,1,10.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,117,1,10.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Macro Jansen,118,1,10.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,118,1,10.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Abhishek Sharma,119,1,11.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Abhishek Sharma,120,1,11.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Abhishek Sharma,121,1,11.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Abhishek Sharma,127,1,11.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Abhishek Sharma,127,1,11.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Abhishek Sharma,131,1,11.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Abhishek Sharma,131,1,11.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,T Natarajan,132,1,12.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,T Natarajan,134,1,12.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,T Natarajan,135,1,12.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,T Natarajan,136,1,12.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,T Natarajan,138,1,12.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,T Natarajan,139,1,12.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markande,140,1,13.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Markande,141,1,13.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markande,141,1,13.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markande,145,1,13.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Markande,146,1,13.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Markande,147,1,13.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,sai sudharshan,Macro Jansen,147,2,14.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Hardik Pandya,Macro Jansen,147,2,14.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Hardik Pandya,Macro Jansen,148,2,14.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Macro Jansen,149,2,14.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Hardik Pandya,Macro Jansen,153,2,14.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Hardik Pandya,Macro Jansen,154,2,14.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Hardik Pandya,Bhuvaneshwar Kumar,156,2,15.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Hardik Pandya,Bhuvaneshwar Kumar,156,3,15.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,David Miller,Bhuvaneshwar Kumar,157,3,15.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill ,Bhuvaneshwar Kumar,161,3,15.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill,Bhuvaneshwar Kumar,162,3,15.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,David Miller,Bhuvaneshwar Kumar,163,3,15.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,David Miller,T Natarajan,164,3,16.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill,T Natarajan,165,3,16.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,David Miller,T Natarajan,169,3,16.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,David Miller,T Natarajan,169,4,16.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Rahul Tewatia,T Natarajan,170,4,16.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill,T Natarajan,171,4,16.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill,Fazalhaq Farooqi,172,4,17.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Rahul Tewatia,Fazalhaq Farooqi,173,4,17.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Rahul Tewatia,Fazalhaq Farooqi,175,4,17.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Rahul Tewatia,Fazalhaq Farooqi,175,5,17.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,shanaka,Fazalhaq Farooqi,176,5,17.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill,Fazalhaq Farooqi,177,5,17.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,shanaka,Fazalhaq Farooqi,178,5,17.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,shanaka,T Natarajan,179,5,18.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill,T Natarajan,180,5,18.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,shanaka,T Natarajan,180,5,18.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,shanaka,T Natarajan,184,5,18.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,shanaka,T Natarajan,185,5,18.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill,T Natarajan,186,5,18.6,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,gill,Bhuvaneshwar Kumar,186,6,19.1,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Rashid Khan,Bhuvaneshwar Kumar,186,7,19.2,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Noor Ahmad,Bhuvaneshwar Kumar,186,8,19.3,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,shanaka,Bhuvaneshwar Kumar,187,8,19.4,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Shami,Bhuvaneshwar Kumar,187,9,19.5,,,,,188
62,15-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Sunrisers Hydreabad,Mohit Sharma,Bhuvaneshwar Kumar,188,9,19.6,,,,,188
,,,,,,,,,,,,,,
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Behrendorff,0,0,0.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Behrendorff,0,0,0.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Behrendorff,1,0,0.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Behrendorff,2,0,0.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Behrendorff,2,0,0.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Behrendorff,3,0,0.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Cameron Green,3,0,1.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Cameron Green,4,0,1.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,7,0,1.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Cameron Green,8,0,1.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,12,0,1.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,13,0,1.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Behrendorff,13,0,2.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Behrendorff,14,0,2.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Behrendorff,18,0,2.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Behrendorff,19,0,2.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Behrendorff,20,0,2.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Behrendorff,20,0,2.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Akash Madwal,22,0,3.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Akash Madwal,22,0,3.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Akash Madwal,22,0,3.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Akash Madwal,23,0,3.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Akash Madwal,23,0,3.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Akash Madwal,27,0,3.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Behrendorff,27,0,4.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Behrendorff,31,0,4.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Behrendorff,32,0,4.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Behrendorff,33,0,4.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Behrendorff,34,0,4.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Behrendorff,38,0,4.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Chris Jordan,38,0,5.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Chris Jordan,39,0,5.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Chris Jordan,45,0,5.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Chris Jordan,49,0,5.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Chris Jordan,49,0,5.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Chris Jordan,50,0,5.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Chris Jordan,50,0,5.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,52,0,6.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,53,0,6.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,saha,Piyush Chawla,55,1,6.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Piyush Chawla,56,1,6.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Piyush Chawla,57,1,6.4,,,,,233
